id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
519199386241989834,Furnished studio near Naschmarkt 1 month min,518644,Michael,,Wieden,48.1951,16.36077,Entire home/apt,55,30,2,2022-11-27,0.57,34,342,2,
552595845757348529,Altbauwohnung mit bester Anbindung in Wien,9462226,Eva,,Favoriten,48.179646,16.378826,Entire home/apt,65,25,4,2022-11-07,0.45,1,0,4,
54154102,little nest in stylish flat,9110380,Niklas,,Neubau,48.20382,16.34419,Private room,35,1,10,2022-08-19,0.95,3,0,10,
519314828426209447,Perfect for Families and Mid-Term-Stays,213877224,Gernot,,Hernals,48.216,16.32938,Entire home/apt,123,2,5,2022-10-25,0.58,2,197,5,
530293537883030086,Chill at a sophisticated home in prime location,473779995,Merlinda,,Mariahilf,48.19686,16.35651,Entire home/apt,89,7,41,2022-08-26,3.63,16,89,41,
552721881181864102,Sleeping Giant,77076005,Kaylee,,Margareten,48.18552,16.35235,Entire home/apt,198,1,9,2022-11-28,0.90,30,234,9,
537357609193614775,Lovely Private Room in shared apt. w/ Smart TV,404652017,Bakir,,Meidling,48.17825,16.33589,Private room,66,1,1,2022-06-02,0.15,127,58,1,
54158802,Royales Großraum Apartment,439082965,Philipp,,Mariahilf,48.198093327334405,16.359431035275257,Entire home/apt,359,3,8,2022-04-23,0.77,1,90,8,
540285783781174274,"Schöne apartment 
1180 wien",440541460,Dejan,,Whring,48.22494,16.3385,Entire home/apt,89,1,72,2022-12-10,6.79,1,19,72,
54175380,Wiener Altbau-Traum in bester Lage,423149465,Nicole,,Mariahilf,48.19487,16.35383,Entire home/apt,123,2,37,2022-12-02,4.63,1,143,37,
552772063220638938,Lovely Rooftop apartment with Terrace,12464530,Gunda,,Favoriten,48.172398,16.375481,Entire home/apt,69,3,1,2022-09-02,0.29,1,212,1,
541275088019488320,Cute flat with huge Terrace in the heart of Vienna,718423,Cempaka,,Alsergrund,48.21654,16.36115,Entire home/apt,117,1,55,2022-11-27,5.56,2,330,55,
553241678025305012,big room in nice young flatshare in 9th district,185820010,Zoe,,Alsergrund,48.23134,16.35523,Private room,46,2,7,2022-09-20,1.05,1,4,7,
54187258,Cozy Favoriten,8632750,Andreas,,Favoriten,48.17843,16.3749,Entire home/apt,115,1,0,,,78,259,0,
542527202883898943,CozyNite Premium Apartment Favoriten 1,63624260,Alexander,,Favoriten,48.17247,16.36687,Entire home/apt,76,1,44,2022-11-26,4.06,3,352,44,
553312571275586495,Between Augarten and Praterstern,234146009,Markus,,Leopoldstadt,48.22543,16.38744,Entire home/apt,70,2,0,,,3,0,0,
553317690227332793,STEPAN APARTMENT *3 in front of Castle Schönbrunn,78932922,Stefanie,,Penzing,48.188213,16.311037,Entire home/apt,103,1,19,2022-11-13,2.01,4,44,19,
553340988426559029,"WG-Zimmer ""London"" in Wien",3171701,Isabella,,Landstra§e,48.20526,16.39458,Private room,25,90,0,,,16,165,0,
542779524445817921,Cozy apartment with big private terrace,19376741,Taiko,,Ottakring,48.20789,16.33748,Entire home/apt,112,1,59,2022-12-11,6.02,3,132,59,
54188723,Bright and cosy attic near city center,439352126,Rada,,Margareten,48.18684,16.35029,Entire home/apt,63,28,6,2022-09-03,1.12,1,196,6,
54189080,Spacious 2-bedroom flat - centrally located,433540510,Nadine,,Wieden,48.19541,16.36856,Entire home/apt,250,12,3,2022-08-24,0.33,10,165,3,
543161319207920472,GG7 - Large central apartment with 2 bedrooms,4304771,Patricia,,Margareten,48.190475,16.356491,Entire home/apt,117,28,5,2022-10-28,0.75,39,226,5,
553349897321173842,Charmantes Tripster Zimmer in Wien,443216367,The Niu Franz,,Leopoldstadt,48.2303,16.38698,Private room,144,1,0,,,3,0,0,
553351303858836342,"WG-Zimmer ""Safari"" in Wien",3171701,Isabella,,Landstra§e,48.20613,16.39607,Private room,21,90,0,,,16,12,0,
543340187161938891,Cosy Room/Flat near Naschmarkt,416838850,Ricarda,,Margareten,48.19525,16.35528,Private room,33,2,8,2022-09-09,0.82,1,0,8,
553354560221224505,Schönes Townster Zimmer in Wien,443216367,The Niu Franz,,Brigittenau,48.23239,16.38636,Private room,159,1,0,,,3,292,0,
553355436855165005,"WG-Zimmer ""Herbstwiese"" in Wien",3171701,Isabella,,Landstra§e,48.20546,16.39524,Private room,15,90,0,,,16,165,0,
553357530918978138,Viennese Flair Near Big Wheel,23643686,Ics,,Leopoldstadt,48.21446,16.39094,Entire home/apt,131,3,38,2022-11-30,4.01,2,80,38,
553361793366411210,stilvolles Hipster Zimmer in Wien,443216367,The Niu Franz,,Brigittenau,48.23257,16.38734,Private room,171,1,0,,,3,291,0,
54191397,"Leopoldstadt Studio w/ Rooftop & BBQ, nr Metro U2",385064248,Blueground,,Leopoldstadt,48.20513,16.43114,Entire home/apt,79,30,3,2022-11-01,0.30,234,342,3,
54205265,"cosy, newly renovated old building flat",439505507,Tobias,,Hernals,48.21388,16.32773,Entire home/apt,38,2,27,2022-12-08,2.60,1,306,27,
543893011664125763,SP1 - Super Cozy Mini Studio zentral - 12m2,4304771,Patricia,,Margareten,48.188808,16.353148,Entire home/apt,43,5,27,2022-12-05,2.97,39,288,27,
553413608262560611,Ottakringer Apartments 3 room,2816192,Martin,,Ottakring,48.21543,16.3174,Entire home/apt,117,2,4,2022-05-08,0.41,94,126,4,
544639827272184918,Moderne Garconniere Zentrum Wien,408892541,Alin,,Wieden,48.18569,16.36989,Entire home/apt,50,1,86,2022-11-26,8.09,1,155,86,
553468453661775556,Serviced Studio zum Wohlfühlen,4615178,Eva,,Favoriten,48.16891,16.37092,Entire home/apt,42,3,7,2022-09-09,0.68,20,344,7,
553481150367644694,Cosy Comfort Apartment,4615178,Eva,,Favoriten,48.16761,16.37261,Entire home/apt,60,7,1,2022-02-06,0.10,20,165,1,
553757438815462950,Krasno potkrovlje na lokaciji Vienna,440836194,Igor,,Rudolfsheim-Fnfhaus,48.19187,16.32726,Entire home/apt,109,2,17,2022-11-27,1.64,1,356,17,
554061362852459154,"Leopoldstadt 1BR w/ Rooftop & BBQ, nr Metro U2",385064248,Blueground,,Leopoldstadt,48.20729,16.42916,Entire home/apt,93,30,1,2022-05-15,0.14,234,285,1,
54212617,Sonnig - Bunte Eigentumswohnung in Wien,191864209,Simon,,Margareten,48.18315,16.35808,Entire home/apt,65,3,11,2022-10-30,1.56,1,156,11,
54218449,Vienna/Wien  Classic Style Onboarding Home Office,90198702,Eva-Maria,,Alsergrund,48.22247,16.36532,Entire home/apt,39,28,2,2022-10-01,0.38,2,225,2,
54222097,Smart Cityapartment close to a metro Station,148186805,Marijana,,Rudolfsheim-Fnfhaus,48.19595,16.3212,Entire home/apt,79,3,29,2022-12-06,3.04,2,161,29,
54236265,CITY APPARTMENTS VIENNA - SOPHIA,401344824,Emju GmbH,,Landstra§e,48.20068,16.38766,Entire home/apt,115,4,29,2022-11-15,3.14,3,334,29,
545324128134639958,Silent flat close to city center and channel,193837570,Arpa,,Landstra§e,48.19794,16.39762,Entire home/apt,86,7,4,2022-09-19,0.45,1,52,4,
54237649,"Lovely bright 1-bedroom apartment, central & quiet",13373186,Loraine Anne,,Alsergrund,48.22693,16.35376,Entire home/apt,85,3,34,2022-11-30,3.83,1,119,34,
554158146353407008,Apartment im 8. Bezirk mit Garten,443385371,Alfred Und Christina,,Josefstadt,48.20779,16.3476,Entire home/apt,54,28,5,2022-11-30,0.56,1,309,5,
545482362408712638,The Minimalist Vol. 2,77076005,Kaylee,,Donaustadt,48.227768777468405,16.422635502732696,Entire home/apt,71,1,41,2022-11-25,4.21,30,159,41,
545532913670056355,Bright and cozy apartment 15min to city center,280891183,Kai,,Brigittenau,48.23792,16.38439,Entire home/apt,71,3,18,2022-11-30,1.81,16,74,18,
554252423098152325,"Conveniently located cozy pad, unique urban flair",7371475,Sylvia,,Wieden,48.19584,16.3609,Entire home/apt,75,4,9,2022-12-12,1.20,1,40,9,
546410460403018880,My TrIIIple Ferienwohnung zwischen City und Prater,441490913,Petrus,,Landstra§e,48.194,16.41167,Entire home/apt,112,3,5,2022-10-29,0.64,1,340,5,
554365053268505295,"nice, bright apartment near Donau and Citycenter",13686400,Susanna,,Brigittenau,48.24248,16.3785,Entire home/apt,63,7,4,2022-11-05,1.14,1,336,4,
554429290562740243,Lovely & Modern 1 Bedroom long term rental unit,1996189,Alp,,Favoriten,48.18516,16.38234,Entire home/apt,117,6,9,2022-10-30,1.13,7,335,9,
54237963,Shiny apartment with rooftop pool,54301002,Pia,,Landstra§e,48.194553,16.411144,Entire home/apt,120,2,23,2022-11-19,2.47,36,307,23,
54238855,Beautiful city centre apartment,426354078,Sarah,,Alsergrund,48.22374727843637,16.34961909268776,Entire home/apt,224,1,0,,,1,362,0,
54240231,Charmantes kleines Appartement in Top Lage,439501455,Nikola,,Alsergrund,48.21995,16.36605,Entire home/apt,50,3,6,2022-11-20,2.54,1,231,6,
546775259158623947,Bequeme 2-Zimmer Wohnung. Top ausgestattete Küche,54468814,Lukas,,Penzing,48.19483,16.30007,Entire home/apt,95,7,1,2022-08-02,0.22,1,353,1,
54242735,Happy place for two (+1),6116012,Claudia,,Margareten,48.18331,16.35855,Entire home/apt,68,2,26,2022-11-20,2.67,2,47,26,
54245799,☆ Vienna Design Apartment ✔Netflix✔Parking,187815331,Janik,,Penzing,48.19863,16.28463,Entire home/apt,95,1,3,2022-11-10,0.45,1,338,3,
554720705351119155,"Innere Stadt 1BR w/ Elevator, nr Schwedenplatz",385064248,Blueground,,Innere Stadt,48.2111635,16.3798319,Entire home/apt,121,30,0,,,234,222,0,
554879627214407174,Brand New & Spacious Apartment in the City Centre,140573307,Daniel,,Landstra§e,48.20463,16.38558,Entire home/apt,109,2,49,2022-12-02,4.98,5,227,49,
547456846822018448,Serviced Apartment Studio in Wien - Bronze,435990655,District Living,,Donaustadt,48.23163,16.41339,Entire home/apt,80,2,6,2022-10-30,1.21,5,343,6,
555485934388095462,UNIVERSUM APARTMENT 3,5691795,Yanita,,Brigittenau,48.23323,16.38236,Entire home/apt,70,2,14,2022-11-27,1.45,5,341,14,
547458963669574434,Serviced Apartment Studio in Wien - Gold,435990655,District Living,,Donaustadt,48.23129,16.41428,Entire home/apt,89,2,9,2022-10-25,1.80,5,360,9,
547459393162654383,Serviced Apartment Studio in Wien - Silver,435990655,District Living,,Donaustadt,48.23139,16.41351,Entire home/apt,85,2,91,2022-11-28,16.75,5,359,91,
547460545753425530,Serviced Apartment Studio in Wien - Silver Plus (disabled room),435990655,District Living,,Donaustadt,48.23216,16.41498,Entire home/apt,88,2,5,2022-09-10,0.92,5,352,5,
547683173167255901,Super helles Apartment - perfect for Longstays,404652017,Bakir,,Margareten,48.18252,16.35962,Entire home/apt,149,1,30,2022-11-28,3.00,127,361,30,
548246627561829052,Aris Apartments 1140 Wien Top 1,224501870,Ariel,,Penzing,48.19356,16.29871,Entire home/apt,183,1,1,2022-12-04,1,4,71,1,
54247250,Sehr gute Gegend in der Nähe Schwedenplatz,224759387,Farnam,,Brigittenau,48.2295,16.3687,Entire home/apt,500,1,0,,,1,365,0,
548316607910465351,Schönes Gästezimmer in ruhigem Bezirk,338451546,Hendrik,,Whring,48.23148,16.32692,Private room,44,1,16,2022-12-11,1.64,2,157,16,
54251643,Knusperhäuschen Ober St. Veit,8632750,Andreas,,Hietzing,48.17232,16.2587,Entire home/apt,206,1,0,,,78,360,0,
563732140813968431,Turn of the century home for city & business trips,445375544,Theres,,Mariahilf,48.19208,16.35335,Entire home/apt,61,3,24,2022-11-28,3.38,1,151,24,
555545061705495733,Exklusives Innenstadt-Apartment mit Loggia+Garage,443658473,Michael,,Wieden,48.18724,16.36702,Entire home/apt,135,7,1,2022-04-04,0.12,1,165,1,
555620099121627612,Stay comfortable in a smart 1BR flat,428230373,Rodrigo,,Whring,48.22024,16.34095,Entire home/apt,82,2,34,2022-12-02,3.52,20,122,34,
556178289154179778,Enjoy the convenience of a 1BR home with balcony,428230373,Rodrigo,,Whring,48.21983,16.34126,Entire home/apt,99,2,18,2022-12-06,2.03,20,129,18,
548432167838085635,Wohnung mit Terrasse,1193729,Anneliese,,Penzing,48.207443,16.246273,Entire home/apt,95,2,0,,,2,290,0,
548557530818924535,Enjoy the city centre from a designer home,473779995,Merlinda,,Innere Stadt,48.21031,16.37135,Entire home/apt,243,7,23,2022-12-08,2.32,16,54,23,
548572203288859187,Paower Apartments,365294489,Nikola,,Whring,48.2262,16.33036,Entire home/apt,156,1,2,2022-12-10,2,1,349,2,
556311336726694738,"""Cosy J"" the place 4 your stay",103594600,Joey,,Margareten,48.18783,16.34612,Entire home/apt,90,3,29,2022-11-30,3.15,1,46,29,
556884773638408683,Marvelous 2bedrooms Flat near Bahnhof & Old City!,391685367,Artem,,Margareten,48.18708,16.36301,Entire home/apt,79,1,106,2022-11-25,10.46,17,210,106,
564172490080640387,"Favoriten 1BR w/ Roof & Bike Storage, nr Park",385064248,Blueground,,Favoriten,48.1836594,16.3810534,Entire home/apt,94,30,0,,,234,239,0,
564205117790859064,Hillarious 1914 building Vienna  center / hip area,2150567,Michaela,,Margareten,48.19196,16.35684,Entire home/apt,90,3,2,2022-07-22,0.30,2,343,2,
548574959485624945,2-Zimmerwohnung in Schloß Schönbrunn Nähe,39595527,Markus,,Penzing,48.19068,16.31264,Entire home/apt,75,3,5,2022-08-30,0.61,1,73,5,
556906634356939506,luxurious accommodation in the heart of vienna,443953474,Rada,,Floridsdorf,48.28619,16.42738,Private room,75,6,0,,,3,337,0,
557016059415228884,Start your day in a beautiful studio flat,428230373,Rodrigo,,Whring,48.2199,16.34084,Entire home/apt,83,2,22,2022-12-05,2.31,20,113,22,
548937603896751549,"Favoriten 1BR w/ Gym & Lounge, nr Hauptbahnhof",385064248,Blueground,,Favoriten,48.1858267,16.3825679,Entire home/apt,119,30,0,,,234,99,0,
564287228381795018,Unterkunft in zentraler Lage,424262057,Herbert,,Mariahilf,48.19342,16.34891,Entire home/apt,68,1,10,2022-11-20,1.06,1,291,10,
548937880436684920,"Favoriten 1BR w/ Gym & Lounge, nr Hauptbahnhof",385064248,Blueground,,Favoriten,48.1858267,16.3825679,Entire home/apt,116,30,1,2022-04-20,0.13,234,201,1,
549038694356224506,Apartment Huglgasse Studio,2816192,Martin,,Rudolfsheim-Fnfhaus,48.19916,16.32229,Entire home/apt,67,2,1,2022-10-23,0.58,94,91,1,
574662716312554821,Rooftop-Pool and free parking,408704488,Johannes,,Landstra§e,48.19427,16.41205,Entire home/apt,108,3,37,2022-12-11,5.19,2,154,37,
564296515659596414,VIENNA RIVER RESIDENCE - Top Location Apartment 11,1643928,Harry,,Landstra§e,48.20243,16.398,Entire home/apt,65,1,55,2022-11-26,5.63,22,297,55,
557240653513069728,50m2 Wohnung im 16. Bezirk,94295754,Sonja,,Ottakring,48.20536,16.33017,Entire home/apt,50,2,41,2022-12-04,4.17,1,18,41,
574825070676860869,Kleine Wohnung mit schöner Aussicht und Garten,49112746,Maria,,Penzing,48.20692,16.2469,Entire home/apt,40,6,6,2022-10-21,0.79,1,292,6,
557591805013953861,Apartment Landgutgasse Studio,2816192,Martin,,Favoriten,48.17994,16.3753,Entire home/apt,67,2,13,2022-09-30,1.31,94,84,13,
557655441595893960,Private room in shared apartment,179959397,Nenad,,Landstra§e,48.20876,16.39208,Private room,50,3,40,2022-12-09,5.13,1,331,40,
564424725164126823,spacious artist appartement in the heart of Vienna,263726618,Katharina,,Leopoldstadt,48.21712,16.37421,Entire home/apt,155,4,23,2022-12-02,2.42,1,0,23,
564432332141442415,5 minutes walk to historical center,346635768,Irene,,Leopoldstadt,48.21728,16.38941,Entire home/apt,110,5,1,2022-08-20,0.26,1,346,1,
575045229046178170,Enjoy (incl. Klimaanlage(AC)) for 4 persons.,101614640,Daniel - Interhome Group,,Ottakring,48.2101423,16.3342965,Entire home/apt,15,1,5,2022-11-27,0.78,17,346,5,
564795439442036362,Belvedere Palace Apartment included FREE Parking,226163195,Abraham,,Landstra§e,48.18818,16.38629,Entire home/apt,86,3,15,2022-11-04,2.26,12,339,15,
564900677959242166,Beautiful room In Viennese Appartment /Center,445631403,Mag.Astrid,,Neubau,48.204102,16.349609,Private room,55,7,2,2022-09-22,0.25,1,364,2,
557695564624122853,Gesamte Unterkunft für 4 Personen Top 8,53178880,Yoiset Und Markus,,Brigittenau,48.233105,16.365782,Entire home/apt,99,1,15,2022-11-12,1.67,8,263,15,
575083884659165578,"Lovely nest, just one step from Schönbrunn Palace!",18448514,Vesselin,,Meidling,48.180966678103566,16.320515678637378,Entire home/apt,73,1,8,2022-12-11,8,1,221,8,
557705289462602369,Loft mit großter Terrasse in zentraler Lage,409607975,Patrick,,Landstra§e,48.20477,16.38588,Entire home/apt,200,2,0,,,1,310,0,
564916203812335528,Cosy next to VIC UNO/incl. garage/25 min to CENTER,445634613,Cristina,,Donaustadt,48.24808,16.44831,Entire home/apt,98,2,27,2022-11-24,2.90,1,283,27,
575087142684497381,Stunning 2BR Neighboring apts.Perfect for 8 guests,156404033,Josef,,Margareten,48.18261,16.3602,Entire home/apt,199,1,1,2022-05-21,0.14,21,75,1,
565041435047236622,Standard & Simple 2 Neighbouring Apartments - 3BRs,404652017,Bakir,,Rudolfsheim-Fnfhaus,48.19229,16.33129,Entire home/apt,189,1,7,2022-12-08,1.35,127,64,7,
565796718080675978,Fashionable Apartment in City Center,116849625,Diana,,Margareten,48.19412,16.3591,Entire home/apt,132,40,13,2022-04-30,1.34,22,99,13,
557847163550144719,★★★Great Price and Great Location&well equipped★★★,285705782,Anar,,Alsergrund,48.22467,16.36014,Entire home/apt,116,1,73,2022-12-11,7.20,1,157,73,
558114287835970903,Design Studio in the heart of Vienna,249583292,Diana,,Neubau,48.20327,16.35157,Entire home/apt,118,1,46,2022-11-21,4.65,19,85,46,
575121304500807883,Vienna sunny side up,86735971,Olivia,,Ottakring,48.21389,16.33466,Entire home/apt,152,1,16,2022-11-24,1.79,2,141,16,
558361698182373293,"Innere Stadt 1BR w/ Elevator, nr Hoher Markt",385064248,Blueground,,Innere Stadt,48.21388349999999,16.3729641,Entire home/apt,147,30,0,,,234,4,0,
565859679135632189,"Royal Swan Skyline, Wien",197425757,Eugen,,Landstra§e,48.19471,16.411722,Entire home/apt,165,2,6,2022-12-07,3.67,1,244,6,
565884305998305501,New apartment in city centre of Vienna!,341179394,Melina,,Leopoldstadt,48.21374,16.37755,Private room,84,1,40,2022-12-04,4.58,1,16,40,
575856429514844364,Room by hauptbanhof for long term,435981498,Liana And Davis,,Margareten,48.18565,16.36561,Private room,15,45,0,,,4,135,0,
565993583449161514,Vienna City Center Apartment - modern style,21029725,Bernhard,,Josefstadt,48.208073,16.351908,Entire home/apt,70,10,0,,,1,315,0,
566281814485829434,sunny apartment in a perfect location,280891183,Kai,,Josefstadt,48.2082,16.34618,Entire home/apt,112,3,35,2022-12-11,3.63,16,153,35,
575857148202658083,Modern shared flat,10181094,Philipp,,Donaustadt,48.22688,16.45538,Shared room,46,1,5,2022-12-04,0.63,1,349,5,
566327758438998861,In derNähe vom Schloss Schönbrunn und Stadtzentrum,445929475,Agnes,,Penzing,48.19292,16.3104,Entire home/apt,56,3,21,2022-12-04,2.63,1,245,21,
558456243870457540,"Quiet, cozy city apartment with AC next Naschmarkt",444154867,Christian,,Mariahilf,48.20012,16.3571,Entire home/apt,114,3,38,2022-12-05,3.86,4,345,38,
576233812629811810,"Walk to Metro, Central Station, Shopping Street ♥",407937258,Jay,,Favoriten,48.17778,16.37641,Entire home/apt,64,1,14,2022-11-16,2.06,8,325,14,
558459452385605490,Retro Apartment in Vienna with Wi-Fi,444264417,Vladimir,,Margareten,48.18545,16.34973,Entire home/apt,48,2,42,2022-12-07,4.24,1,155,42,
576526554028698424,Luxurious Grand City Apartment,23962563,Ilona,,Innere Stadt,48.212296,16.356529,Entire home/apt,338,2,9,2022-12-03,1.26,5,340,9,
576549082693939903,Cozy artist apartment in pedestrian zone,42343494,Matthias,,Mariahilf,48.19658,16.35029,Entire home/apt,85,3,16,2022-11-07,1.94,1,49,16,
558520675644560429,adorable 1BR with shared bathroom,404652017,Bakir,,Ottakring,48.20572,16.3281,Private room,78,1,16,2022-10-14,1.66,127,87,16,
558561493915148956,Refresh in a spotless 1BR studio,428230373,Rodrigo,,Whring,48.22134,16.3409,Entire home/apt,98,2,35,2022-12-11,3.62,20,118,35,
566840392622749809,Moderne im Grünen,446067472,Arusyak,,Brigittenau,48.245377,16.37398,Entire home/apt,70,2,24,2022-11-27,3.09,1,356,24,
567049926923803991,Lovely 2-Bedroom Apartment with Roof Terrace,233506119,Victoria,,Landstra§e,48.19386,16.39273,Entire home/apt,110,3,25,2022-10-05,2.65,7,152,25,
567427351325547860,Bed and Breakfast ( vegan) mit Terrase,186455338,Alireza,,Hietzing,48.18656,16.29747,Private room,50,1,25,2022-12-12,3.38,1,356,25,
576700609204027399,Lovely Two-bedroom rental apartment in Vienna,448227459,ApartmentVienna,,Margareten,48.18336,16.3646,Entire home/apt,180,3,7,2022-10-14,1.18,6,357,7,
567914198686272824,Blick ins Grüne 3,330399875,Gerhard,,Liesing,48.15759,16.3026,Entire home/apt,80,2,1,2022-08-31,0.29,4,317,1,
567949641096997672,Beutiful Apartment close to the center,251514675,Aleksander,,Landstra§e,48.19769,16.39763,Entire home/apt,50,7,1,2022-12-11,1,1,344,1,
559196909425260910,"Modernes, stilvolles eingerichtetes Loft",442809611,Emanuel,,Margareten,48.18894,16.35688,Entire home/apt,58,1,12,2022-12-05,1.24,2,163,12,
576701355283582326,Sunny 2 bedroom Waterfront Apartment 201,388009441,Thomas,,Brigittenau,48.23307,16.36218,Entire home/apt,134,7,0,,,10,351,0,
576705069305161297,"Saubere Wohnung, U4 - Ober StVeit",193500078,Eric,,Hietzing,48.18804,16.2768,Private room,36,1,28,2022-12-11,3.11,1,347,28,
559276478818036647,Kleines aber feines Apartement in Wien,156030399,Sabine,,Simmering,48.17623,16.40944,Entire home/apt,59,2,4,2022-09-24,0.67,2,282,4,
567993477559399157,"Vero´s 2nd , Second, 10 min. to the opera by U",108166553,Veronika,,Meidling,48.18082,16.33261,Entire home/apt,90,3,6,2022-10-31,0.98,2,165,6,
568009573614240017,"Bright & Stylish, 2 Neighboring Apartments - 4BRs",404652017,Bakir,,Margareten,48.18418,16.35977,Entire home/apt,361,1,5,2022-07-08,0.57,127,87,5,
568073269235411986,Gemütliche Wohnung mit super Lage,134894760,Viktor,,Brigittenau,48.23328,16.36552,Entire home/apt,96,2,22,2022-11-28,2.66,1,340,22,
568489507372372925,☆☆☆Free Cancellation☆6 min to Opera☆☆☆,59281564,Liya,,Favoriten,48.17576,16.38135,Entire home/apt,68,1,80,2022-12-08,8.19,3,151,80,
576808682073224507,Apartment near VOLKSOPER Central Modern New 2022,43481621,Anna,,Alsergrund,48.224155,16.350235,Entire home/apt,117,2,7,2022-10-28,0.83,1,2,7,
